price,location
799,losangeles
799,losangeles
799,losangeles
799,losangeles
60,losangeles
60,losangeles
2805,losangeles
2805,losangeles
2805,losangeles
2805,losangeles
2350,losangeles
2350,losangeles
920,losangeles
920,losangeles
2805,losangeles
2805,losangeles
27700,dallas
5250,dallas
5250,dallas
23500,phoenix
23500,phoenix
29900,phoenix
29900,phoenix
42900,phoenix
42900,phoenix
100,phoenix
100,phoenix
3500,phoenix
3500,phoenix
59900,phoenix
2350,losangeles
2350,losangeles
39,losangeles
39,losangeles
2805,losangeles
2805,losangeles
2805,losangeles
2805,losangeles
1663,losangeles
1663,losangeles
60,losangeles
60,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
24950,losangeles
24950,losangeles
34950,losangeles
34950,losangeles
2805,losangeles
59900,phoenix
31500,phoenix
31500,phoenix
20000,phoenix
20000,phoenix
26400,phoenix
26400,phoenix
53900,phoenix
53900,phoenix
69900,phoenix
69900,phoenix
2000,phoenix
2000,phoenix
11006,phoenix
11006,phoenix
84900,phoenix
2805,losangeles
17495,losangeles
17495,losangeles
3595,losangeles
3595,losangeles
3800,losangeles
3800,losangeles
920,losangeles
920,losangeles
139,losangeles
139,losangeles
109,losangeles
109,losangeles
1165,losangeles
1165,losangeles
12500,losangeles
12500,losangeles
75,losangeles
75,losangeles
1663,losangeles
84900,phoenix
129900,phoenix
129900,phoenix
35,phoenix
35,phoenix
1663,losangeles
27,losangeles
27,losangeles
14369,losangeles
14369,losangeles
100,losangeles
100,losangeles
5495,losangeles
5495,losangeles
920,losangeles
920,losangeles
37,losangeles
37,losangeles
50498,losangeles
50498,losangeles
2231,losangeles
2231,losangeles
130,phoenix
130,phoenix
130,phoenix
130,phoenix
130,phoenix
130,phoenix
2231,losangeles
2231,losangeles
1,losangeles
1,losangeles
37550,houston
37550,houston
39995,houston
39995,houston
32900,houston
32900,houston
37995,houston
37995,houston
39995,houston
39995,houston
39995,houston
39995,houston
24995,houston
24995,houston
34995,houston
34995,houston
64995,houston
64995,houston
37995,houston
37995,houston
40995,houston
40995,houston
69995,houston
69995,houston
34995,houston
34995,houston
35995,houston
35995,houston
39995,houston
39995,houston
34995,houston
34995,houston
26995,houston
26995,houston
37995,houston
37995,houston
44995,houston
44995,houston
11995,houston
11995,houston
300,houston
300,houston
11500,houston
11500,houston
35995,houston
35995,houston
45995,houston
45995,houston
75,houston
75,houston
19500,houston
19500,houston
13900,houston
13900,houston
39995,houston
39995,houston
39995,houston
39995,houston
40995,houston
40995,houston
54995,houston
54995,houston
13500,houston
13500,houston
4195,houston
4195,houston
18900,houston
18900,houston
64995,houston
64995,houston
34990,houston
34990,houston
64990,houston
64990,houston
2695,houston
2695,houston
4595,houston
4595,houston
2500,houston
2500,houston
16500,houston
16500,houston
4599,houston
4599,houston
4849,houston
4849,houston
8199,houston
8199,houston
8599,houston
8599,houston
31200,houston
31200,houston
44300,houston
44300,houston
10500,houston
10500,houston
23400,houston
23400,houston
5495,houston
5495,houston
4195,houston
4195,houston
3095,houston
3095,houston
5995,houston
5995,houston
26800,houston
26800,houston
23500,houston
23500,houston
7081,houston
7081,houston
690,houston
690,houston
687,houston
687,houston
688,houston
688,houston
11900,houston
11900,houston
2395,houston
2395,houston
4595,houston
4595,houston
3500,houston
3500,houston
26999,houston
26999,houston
1,houston
1,houston
2995,houston
2995,houston
19899,houston
19899,houston
14900,houston
14900,houston
10200,houston
10200,houston
14500,houston
14500,houston
15700,houston
15700,houston
17500,houston
17500,houston
3195,houston
3195,houston
99,houston
99,houston
17700,houston
17700,houston
15500,houston
15500,houston
10200,houston
10200,houston
84900,houston
84900,houston
39950,houston
40000,sanantonio
39950,houston
89900,houston
89900,houston
69000,houston
69000,houston
40000,sanantonio
40,sanantonio
40,sanantonio
100,sanantonio
100,sanantonio
65000,sanantonio
65000,sanantonio
1500,sanantonio
1500,sanantonio
6000,sanantonio
6000,sanantonio
1000,sanantonio
1000,sanantonio
7200,sanantonio
7200,sanantonio
78990,sanantonio
78990,sanantonio
83000,sanantonio
83000,sanantonio
14900,sanantonio
14900,sanantonio
23000,sanantonio
23000,sanantonio
1,sanantonio
1,sanantonio
89000,sanantonio
89000,sanantonio
49000,sanantonio
49000,sanantonio
29000,sanantonio
29000,sanantonio
20777,sanantonio
20777,sanantonio
13999,sanantonio
13999,sanantonio
19999,sanantonio
19999,sanantonio
27999,sanantonio
27999,sanantonio
45999,sanantonio
45999,sanantonio
59999,sanantonio
59999,sanantonio
12999,sanantonio
12999,sanantonio
94444,sanantonio
94444,sanantonio
13000,sanantonio
13000,sanantonio
19900,sanantonio
19900,sanantonio
25000,sanantonio
25000,sanantonio
620,sanantonio
620,sanantonio
2800,sanantonio
2800,sanantonio
2800,sanantonio
2800,sanantonio
2800,sanantonio
2800,sanantonio
2800,sanantonio
2800,sanantonio
1500,sanantonio
1500,sanantonio
5,sanantonio
5,sanantonio
5,sanantonio
5,sanantonio
5495,sanantonio
5495,sanantonio
30000,sanantonio
30000,sanantonio
34000,sanantonio
34000,sanantonio
700,sanantonio
700,sanantonio
150,sanantonio
150,sanantonio
8900,sanantonio
8900,sanantonio
3695,sanantonio
3695,sanantonio
4195,sanantonio
4195,sanantonio
18500,sanantonio
18500,sanantonio
269,sanantonio
269,sanantonio
10877,dallas
10877,dallas
167877,dallas
167877,dallas
19995,dallas
19995,dallas
6100,dallas
6100,dallas
8500,dallas
8500,dallas
50,dallas
50,dallas
34777,dallas
34777,dallas
18995,dallas
18995,dallas
6100,dallas
6100,dallas
2500,dallas
2500,dallas
59997,dallas
59997,dallas
10877,dallas
10877,dallas
1,dallas
1,dallas
5925,dallas
5925,dallas
16997,dallas
16997,dallas
24877,dallas
24877,dallas
15400,dallas
15400,dallas
1,dallas
1,dallas
8777,dallas
8777,dallas
25995,dallas
25995,dallas
6100,dallas
6100,dallas
31777,dallas
31777,dallas
24995,dallas
24995,dallas
5925,dallas
5925,dallas
14995,dallas
14995,dallas
25,dallas
25,dallas
40,dallas
40,dallas
32000,dallas
32000,dallas
11900,dallas
11900,dallas
2499,dallas
2499,dallas
3000,dallas
3000,dallas
4000,dallas
4000,dallas
5250,dallas
5250,dallas
9000,dallas
9000,dallas
44554,dallas
44554,dallas
5550,dallas
5550,dallas
18977,dallas
18977,dallas
10977,dallas
10977,dallas
15995,dallas
15995,dallas
1300,dallas
1300,dallas
33447,dallas
33447,dallas
86949,dallas
86949,dallas
89823,dallas
89823,dallas
14995,dallas
14995,dallas
16677,dallas
16677,dallas
15995,dallas
15995,dallas
31447,dallas
31447,dallas
31500,dallas
31500,dallas
6100,dallas
6100,dallas
18997,dallas
18997,dallas
28500,dallas
28500,dallas
3300,dallas
3300,dallas
29500,dallas
29500,dallas
139997,dallas
139997,dallas
47923,dallas
47923,dallas
14900,dallas
14900,dallas
11900,dallas
11900,dallas
2030,dallas
2030,dallas
6100,dallas
6100,dallas
56977,dallas
56977,dallas
14997,dallas
14997,dallas
12900,dallas
12900,dallas
75477,dallas
75477,dallas
64995,dallas
64995,dallas
27977,dallas
27977,dallas
72060,dallas
72060,dallas
5250,dallas
5250,dallas
4000,dallas
4000,dallas
27595,dallas
27595,dallas
24995,dallas
24995,dallas
15334,dallas
15334,dallas
15334,dallas
15334,dallas
116988,dallas
116988,dallas
116988,dallas
116988,dallas
119999,dallas
119999,dallas
18977,dallas
18977,dallas
110,phoenix
110,phoenix
19900,phoenix
19900,phoenix
10,phoenix
10,phoenix
199,phoenix
199,phoenix
199,phoenix
199,phoenix
199,phoenix
199,phoenix
199,phoenix
199,phoenix
53695,phoenix
53695,phoenix
10000,phoenix
10000,phoenix
24990,phoenix
24990,phoenix
41990,phoenix
41990,phoenix
45986,phoenix
45986,phoenix
23900,phoenix
23900,phoenix
6100,phoenix
6100,phoenix
1200,phoenix
1200,phoenix
91132,phoenix
91132,phoenix
7000,phoenix
7000,phoenix
32900,phoenix
32900,phoenix
23900,phoenix
23900,phoenix
3700,phoenix
3700,phoenix
79900,phoenix
79900,phoenix
13990,phoenix
13990,phoenix
32900,phoenix
32900,phoenix
16986,phoenix
16986,phoenix
29900,phoenix
29900,phoenix
11995,phoenix
11995,phoenix
68440,phoenix
68440,phoenix
26265,phoenix
26265,phoenix
83166,phoenix
83166,phoenix
8995,phoenix
8995,phoenix
18408,phoenix
18408,phoenix
195,phoenix
195,phoenix
29900,phoenix
29900,phoenix
34900,phoenix
34900,phoenix
8000,phoenix
8000,phoenix
82000,phoenix
82000,phoenix
9500,phoenix
9500,phoenix
329,phoenix
329,phoenix
20675,phoenix
20675,phoenix
22986,phoenix
22986,phoenix
27500,phoenix
27500,phoenix
28986,phoenix
28986,phoenix
200,phoenix
200,phoenix
25000,phoenix
25000,phoenix
1,phoenix
1,phoenix
84500,phoenix
84500,phoenix
69986,phoenix
69986,phoenix
3559,phoenix
3559,phoenix
33999,phoenix
33999,phoenix
14999,phoenix
14999,phoenix
12986,phoenix
12986,phoenix
21000,phoenix
21000,phoenix
23,phoenix
23,phoenix
12990,phoenix
12990,phoenix
29995,phoenix
29995,phoenix
32,phoenix
32,phoenix
29,phoenix
29,phoenix
12,phoenix
12,phoenix
395,phoenix
395,phoenix
284986,phoenix
284986,phoenix
6000,phoenix
6000,phoenix
138995,phoenix
138995,phoenix
49986,phoenix
49986,phoenix
69,phoenix
69,phoenix
13000,phoenix
13000,phoenix
10000,phoenix
10000,phoenix
64995,phoenix
64995,phoenix
8912,phoenix
8912,phoenix
6000,phoenix
6000,phoenix
8350,phoenix
8350,phoenix
6950,phoenix
6950,phoenix
28998,phoenix
28998,phoenix
37990,phoenix
37990,phoenix
56990,phoenix
56990,phoenix
25999,phoenix
25999,phoenix
90,phoenix
90,phoenix
1,phoenix
1,phoenix
8850,phoenix
8850,phoenix
34990,phoenix
34990,phoenix
50990,phoenix
50990,phoenix
25,phoenix
25,phoenix
25,phoenix
25,phoenix
700,phoenix
700,phoenix
40,phoenix
40,phoenix
39990,phoenix
39990,phoenix
16900,phoenix
16900,phoenix
14500,phoenix
14500,phoenix
79500,phoenix
79500,phoenix
1,phoenix
1,phoenix
1663,losangeles
1663,losangeles
1,losangeles
1,losangeles
80,losangeles
80,losangeles
14369,losangeles
14369,losangeles
350,losangeles
350,losangeles
920,losangeles
920,losangeles
60,losangeles
60,losangeles
9882,losangeles
9882,losangeles
5995,losangeles
5995,losangeles
12,losangeles
12,losangeles
9995,losangeles
9995,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1165,losangeles
1165,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
763,losangeles
763,losangeles
56,losangeles
56,losangeles
62,losangeles
62,losangeles
763,losangeles
763,losangeles
1,losangeles
1,losangeles
135,losangeles
135,losangeles
1663,losangeles
1663,losangeles
7495,losangeles
7495,losangeles
500,losangeles
500,losangeles
70,losangeles
70,losangeles
5495,losangeles
5495,losangeles
6495,losangeles
6495,losangeles
5995,losangeles
5995,losangeles
8495,losangeles
8495,losangeles
6495,losangeles
6495,losangeles
7495,losangeles
7495,losangeles
8495,losangeles
8495,losangeles
8995,losangeles
8995,losangeles
7495,losangeles
7495,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
12,losangeles
12,losangeles
7995,losangeles
7995,losangeles
4263,losangeles
4263,losangeles
10,losangeles
10,losangeles
1299,losangeles
1299,losangeles
70,losangeles
70,losangeles
1,losangeles
1,losangeles
6995,losangeles
6995,losangeles
1,losangeles
1,losangeles
16500,losangeles
16500,losangeles
9600,losangeles
9600,losangeles
3938,losangeles
3938,losangeles
763,losangeles
763,losangeles
14369,losangeles
14369,losangeles
1165,losangeles
1165,losangeles
1663,losangeles
1663,losangeles
1165,losangeles
1165,losangeles
920,losangeles
920,losangeles
14369,losangeles
14369,losangeles
1165,losangeles
1165,losangeles
920,losangeles
920,losangeles
1165,losangeles
1165,losangeles
14369,losangeles
14369,losangeles
920,losangeles
920,losangeles
920,losangeles
920,losangeles
1663,losangeles
1663,losangeles
763,losangeles
763,losangeles
1165,losangeles
1165,losangeles
1,losangeles
1,losangeles
920,losangeles
920,losangeles
1165,losangeles
1165,losangeles
189,losangeles
189,losangeles
98,losangeles
98,losangeles
1663,losangeles
1663,losangeles
199,losangeles
199,losangeles
14369,losangeles
14369,losangeles
1,losangeles
1,losangeles
899,losangeles
899,losangeles
7500,losangeles
7500,losangeles
1,losangeles
1,losangeles
99,losangeles
69000,houston
99,losangeles
15995,losangeles
15995,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
39990,losangeles
39990,losangeles
920,losangeles
920,losangeles
1165,losangeles
1165,losangeles
763,losangeles
763,losangeles
14369,losangeles
14369,losangeles
69000,houston
72900,houston
72900,houston
10700,houston
10700,houston
99900,houston
99900,houston
47900,houston
47900,houston
62900,houston
62900,houston
110900,houston
110900,houston
76900,houston
76900,houston
500,houston
500,houston
500,houston
500,houston
46500,houston
46500,houston
22900,houston
22900,houston
17995,houston
17995,houston
17800,houston
17800,houston
6491,houston
6491,houston
6491,houston
6491,houston
6491,houston
6491,houston
16995,houston
16995,houston
17900,houston
17900,houston
15900,houston
15900,houston
47000,houston
47000,houston
47000,houston
47000,houston
7199,houston
7199,houston
9995,houston
9995,houston
10000,houston
10000,houston
24995,houston
24995,houston
35000,houston
35000,houston
3500,houston
3500,houston
29500,houston
29500,houston
1940,houston
1940,houston
3340,houston
3340,houston
10630,houston
10630,houston
16650,houston
16650,houston
10260,houston
10260,houston
4595,houston
4595,houston
10260,houston
10260,houston
32000,houston
32000,houston
32000,houston
32000,houston
32000,houston
32000,houston
32000,houston
32000,houston
600,houston
600,houston
17900,houston
17900,houston
300,houston
300,houston
2700,houston
2700,houston
2900,houston
2900,houston
26500,houston
26500,houston
39999,houston
39999,houston
26100,houston
26100,houston
40995,houston
40995,houston
148000,houston
148000,houston
19999,houston
19999,houston
39995,houston
39995,houston
13626,houston
13626,houston
24555,houston
24555,houston
48995,houston
48995,houston
179999,houston
179999,houston
24960,houston
24960,houston
5950,dallas
5950,dallas
20,dallas
20,dallas
17995,dallas
17995,dallas
13278,dallas
13278,dallas
125999,dallas
125999,dallas
77988,dallas
77988,dallas
59988,dallas
59988,dallas
13278,dallas
13278,dallas
10871,dallas
10871,dallas
28427,dallas
28427,dallas
28977,dallas
28977,dallas
26977,dallas
26977,dallas
25977,dallas
25977,dallas
500,dallas
500,dallas
104988,dallas
104988,dallas
92488,dallas
92488,dallas
79988,dallas
79988,dallas
26977,dallas
26977,dallas
124988,dallas
124988,dallas
1,dallas
1,dallas
380000,dallas
380000,dallas
43977,dallas
43977,dallas
5250,dallas
5250,dallas
29977,dallas
29977,dallas
27977,dallas
27977,dallas
90977,dallas
90977,dallas
23977,dallas
23977,dallas
289988,dallas
289988,dallas
64988,dallas
64988,dallas
17907,dallas
17907,dallas
15995,dallas
15995,dallas
32259,dallas
32259,dallas
61700,dallas
61700,dallas
55000,dallas
55000,dallas
22884,dallas
22884,dallas
15995,dallas
15995,dallas
21988,dallas
21988,dallas
21350,dallas
21350,dallas
59937,dallas
59937,dallas
69000,dallas
69000,dallas
34995,dallas
34995,dallas
89823,dallas
89823,dallas
74385,dallas
74385,dallas
54750,dallas
54750,dallas
12668,dallas
12668,dallas
13071,dallas
13071,dallas
12995,dallas
12995,dallas
47300,dallas
47300,dallas
10995,dallas
10995,dallas
59995,dallas
59995,dallas
9995,dallas
9995,dallas
89823,dallas
89823,dallas
79995,dallas
79995,dallas
13995,dallas
13995,dallas
74883,dallas
74883,dallas
36988,dallas
